name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
345,1,7.615033896599336,4,15,25,0,1,1.751297024266311,0
346,1,7.26453956512982,1,9,31,0,1,1.5640195335311766,1
347,1,1.8841433085022665,0,6,30,0,1,-0.36060046763934356,0
348,1,5.489440622402469,4,10,20,0,1,0.9997169321556136,1
349,1,7.793146108118643,3,9,23,0,1,1.621623202410589,1
350,1,-0.4937644377721655,0,0,32,0,0,0.07636570433187526,0
351,1,4.311659063152769,0,5,20,0,0,0.10254149294441096,1
352,1,6.60007646996725,0,8,15,0,1,1.5151922971300098,0
353,1,1.0906594072228826,0,8,31,0,1,-1.0925264534419208,0
354,1,-0.19471149853903347,0,1,12,1,0,-0.028308975425146255,0
355,1,1.0542073505654663,0,3,25,0,1,-0.4282728467446845,0
356,1,-0.2571103482187638,0,5,24,0,0,-1.1391394719263583,0
357,1,5.133242968615506,5,9,11,0,1,1.361991689673092,0
358,1,4.33999428701971,1,8,18,0,1,-0.11584915414726074,1
359,1,2.7144234658254267,0,11,17,0,1,-0.05917010514675175,0
360,1,-1.5801965196776981,0,2,43,0,0,-1.6770370912329733,0
361,1,4.128040962350028,0,10,14,0,1,0.4450443393445611,1
362,1,1.8165280197733522,0,3,13,0,1,-0.5648588563432712,1
363,1,4.456267567965394,0,19,29,0,1,-0.12106327675797221,1
364,1,7.198786189200071,0,10,20,0,1,0.8629067098317236,1
365,1,0.25779845124071876,0,4,29,0,0,-0.39859154059688057,0
366,1,9.797963672650393,8,10,11,0,1,1.9087451065397791,1
367,1,6.744337955902883,3,14,22,0,0,1.2847419574620953,1
368,1,2.952904384151613,2,13,33,0,0,-0.49825078953651314,1
369,1,1.1124778997771845,0,4,36,0,0,-0.36861194012685894,1
370,1,-1.6260322291497333,0,0,26,0,1,-2.4454336126279843,0
371,1,2.223352444292237,2,17,50,0,1,-0.3390566481565123,0
372,1,-0.2186373482101498,0,3,23,0,0,-0.17263653337832285,0
373,1,6.043040025069443,0,8,13,0,1,0.9681844321601112,1
374,1,2.3662544690453933,2,4,32,0,0,0.4285039541659998,0
375,1,1.9051088260960147,0,10,33,0,0,-0.12527786158087262,1
376,1,-1.598641080211884,0,6,12,0,0,-0.25409705548998607,0
377,1,1.5261792240688612,0,11,25,0,1,-0.19783830656696272,0
378,1,1.134765996387424,1,5,10,0,1,-1.0883001550911802,1
379,1,3.770669612511961,0,4,10,0,0,1.0070559671287795,1
380,0,6.335213075489969,5,0,7,0,1,0.6597787378109286,0
381,1,8.120003243996,6,9,20,0,1,3.0226990037214514,1
382,1,7.386776982980169,0,9,21,0,1,1.6602456853303191,1
383,1,1.764565130107128,0,5,20,0,1,-0.08832877682078959,0
384,1,0.9074249823087688,0,3,19,0,0,-0.6520187059459818,0
385,1,5.304758308859474,0,14,29,0,1,2.0812647746766766,0
386,1,5.2158529644574525,4,7,33,0,1,0.9019503312280074,0
387,1,2.8081606512739605,1,5,8,0,1,-1.1513802441159857,0
388,1,4.310896051797814,0,5,37,0,1,-0.055748829736360375,1
389,1,5.125444555260016,4,6,14,0,1,0.6776788574940863,1
390,1,1.5437550940905544,1,4,19,0,0,0.02233906493386181,0
391,1,2.1902684611228915,0,6,11,0,1,0.36556836868945775,0
392,1,1.4259873828798564,1,11,16,0,1,0.10480474805127822,0
393,1,4.523200217382204,3,8,14,0,1,1.1997117679767473,1
394,1,0.08629695771205115,0,6,9,0,0,-0.66341434920814,1
395,1,-1.9457091846740813,0,5,11,0,0,-1.4266994581583599,1
396,1,2.378933288376854,1,3,20,0,0,-0.10077864157620582,1
397,1,4.979975516698069,4,9,24,0,1,0.4962813333766568,0
398,1,5.767727556020549,0,12,23,0,0,1.8627445275568895,1
399,1,5.730698185154161,1,6,9,0,0,2.296475867503841,1
400,1,3.6967485433650764,0,4,16,0,1,0.0358000171519096,0
401,1,4.748528602243031,4,7,20,0,1,-0.04613539573006397,1
402,1,-1.1230537489913126,0,4,14,0,0,-0.8461157775433259,0
403,1,4.633652737087296,2,11,26,0,1,0.35020558156274206,1
